,id,conversation_id,lang,text,edit_history_tweet_ids,created_at,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,public_metrics.bookmark_count,public_metrics.impression_count,in_reply_to_user_id,username
85,2016960388123021685,2016960382968136138,en,"However, some in the AI group still scored highly while using AI assistance.

When we looked at the ways they completed the task, we saw they asked conceptual and clarifying questions to understand the code they were working with—rather than delegating or relying on AI. https://t.co/6H5Hnxiv7O",['2016960388123021685'],2026-01-29T19:43:24.000Z,58,8,699,25,202,125304,1353836358901501952,AnthropicAI
86,2016960386034204964,2016960382968136138,en,"Participants in the AI group finished faster by about two minutes (although this wasn’t statistically significant).

But on average, the AI group also scored significantly worse on the quiz—17% lower, or roughly two letter grades. https://t.co/ko7aaBX4Rq",['2016960386034204964'],2026-01-29T19:43:23.000Z,33,8,608,13,97,122561,1353836358901501952,AnthropicAI
87,2016960384281072010,2016960382968136138,en,"In a randomized-controlled trial, we assigned one group of junior engineers to an AI-assistance group and another to a no-AI group.

Both groups completed a coding task using a Python library they’d never seen before. Then they took a quiz covering concepts they’d just used. https://t.co/JRXJq9e0dy",['2016960384281072010'],2026-01-29T19:43:23.000Z,12,3,484,2,69,150240,1353836358901501952,AnthropicAI
88,2016960382968136138,2016960382968136138,en,"AI can make work faster, but a fear is that relying on it may make it harder to learn new skills on the job.

We ran an experiment with software engineers to learn more. Coding with AI led to a decrease in mastery—but this depended on how people used it.
https://t.co/lbxgP11I4I",['2016960382968136138'],2026-01-29T19:43:23.000Z,1274,293,8617,460,7446,3643718,,AnthropicAI
89,2016636598738440544,2016636581084541278,en,"We can only address these patterns if we can measure them. Any AI used at scale will encounter similar dynamics, and we encourage further research in this area.

For more details, see the full paper: https://t.co/ZbVmK1dopc",['2016636598738440544'],2026-01-28T22:16:47.000Z,14,15,189,1,50,54425,1353836358901501952,AnthropicAI
90,2016636597207535937,2016636581084541278,en,"Importantly, this isn't exclusively model behavior. Users actively seek these outputs—""what should I do?"" or ""write this for me""—and accept them with minimal pushback. Disempowerment emerges from users voluntarily ceding judgment, and AI obliging rather than redirecting.",['2016636597207535937'],2026-01-28T22:16:46.000Z,17,14,250,6,31,125608,1353836358901501952,AnthropicAI
91,2016636595693375857,2016636581084541278,en,"In a separate sample of user feedback data, users rated potentially disempowering conversations more positively. But when users acted on these outputs, their satisfaction dropped.

We also found that the frequency of potential disempowerment has increased over the past year.",['2016636595693375857'],2026-01-28T22:16:46.000Z,4,3,221,6,69,169945,1353836358901501952,AnthropicAI
92,2016636593222905975,2016636581084541278,en,"We qualitatively examined clusters of “actualized” disempowerment using a tool which preserves user privacy.

In some cases, users more deeply adopted delusional beliefs. In others, users sent AI-drafted messages, but later expressed regret, recognizing them as inauthentic. https://t.co/6EcXNECvLk",['2016636593222905975'],2026-01-28T22:16:45.000Z,3,6,99,2,13,21516,1353836358901501952,AnthropicAI
93,2016636589783601252,2016636581084541278,en,"Disempowerment potential appeared most often in conversations about relationships &amp; lifestyle or healthcare &amp; wellness—topics where users are most personally invested.

Technical domains like software development, which make up ~40% of usage, carried minimal risk. https://t.co/T7aSI4uTQT",['2016636589783601252'],2026-01-28T22:16:44.000Z,4,6,103,3,19,18120,1353836358901501952,AnthropicAI
94,2016636586755313762,2016636581084541278,en,"Over 1.5M Claude interactions, severe disempowerment potential was rare, occurring in 1 in 1,000 to 1 in 10,000 conversations, depending on domain.

All four amplifying factors were associated with higher disempowerment rates—but user vulnerability had the strongest effect. https://t.co/lpHhkq3qgW",['2016636586755313762'],2026-01-28T22:16:44.000Z,10,5,174,3,37,35638,1353836358901501952,AnthropicAI
95,2016636583802507430,2016636581084541278,en,"We identified three ways AI interactions can be disempowering: distorting beliefs, shifting value judgments, or misaligning a person’s actions with their values.

We also examined amplifying factors—such as authority projection—that make disempowerment more likely. https://t.co/qyOuOWhGYU",['2016636583802507430'],2026-01-28T22:16:43.000Z,28,13,288,23,107,42836,1353836358901501952,AnthropicAI
96,2016636581084541278,2016636581084541278,en,"New Anthropic Research: Disempowerment patterns in real-world AI assistant interactions.

As AI becomes embedded in daily life, one risk is it can distort rather than inform—shaping beliefs, values, or actions in ways users may later regret.

Read more: https://t.co/gyMB2AtOuq",['2016636581084541278'],2026-01-28T22:16:42.000Z,344,203,1960,165,1327,815840,,AnthropicAI
97,2016102835092427080,2016102835092427080,en,"We’re partnering with the UK's Department for Science, Innovation and Technology to build an AI assistant for https://t.co/e3sn3vm9wg.

It will offer tailored advice to help British people navigate government services.

Read more about our partnership: https://t.co/k7pAV6aX8T",['2016102835092427080'],2026-01-27T10:55:47.000Z,160,167,1723,95,305,291747,,AnthropicAI
98,2015870975238406600,2015870963792142563,en,"This research was led by Jackson Kaunismaa through the MATS program and supervised by researchers at Anthropic, with additional support from Surge AI and Scale AI.

Read the full paper: https://t.co/ulGI8cdcY2",['2015870975238406600'],2026-01-26T19:34:28.000Z,1,10,141,3,47,56670,1353836358901501952,AnthropicAI
99,2015870973430661342,2015870963792142563,en,"These attacks scale with frontier model capabilities. Across both OpenAI and Anthropic model families, training on data from newer frontier models produces more capable—and more dangerous—open-source models. https://t.co/ut6oxSXCFD",['2015870973430661342'],2026-01-26T19:34:27.000Z,6,14,122,1,5,44086,1353836358901501952,AnthropicAI
100,2015870971224404370,2015870963792142563,en,"Elicitation attacks only need seemingly benign data—things like cheesemaking, fermentation, or candle chemistry.

In one experiment, training on harmless chemistry was still ⅔ as effective at improving performance on chemical weapons tasks as training on chemical weapons data. https://t.co/73stGOxsy8",['2015870971224404370'],2026-01-26T19:34:27.000Z,7,2,91,3,8,11997,1353836358901501952,AnthropicAI
101,2015870968162615642,2015870963792142563,en,"We find that elicitation attacks work across different open-source models and types of chemical weapons tasks.

Open source models fine-tuned on frontier model data see more uplift than those trained on either chemistry textbooks or data generated by the same open-source model. https://t.co/cflMnBo4Mf",['2015870968162615642'],2026-01-26T19:34:26.000Z,11,4,208,3,23,32373,1353836358901501952,AnthropicAI
102,2015870966140948607,2015870963792142563,en,"Current safeguards focus on training frontier models to refuse harmful requests. 

But elicitation attacks show that a model doesn't need to produce harmful content to be dangerous—its benign outputs can unlock dangerous capabilities in other models. This is a neglected risk.",['2015870966140948607'],2026-01-26T19:34:26.000Z,8,8,230,3,22,27952,1353836358901501952,AnthropicAI
103,2015870963792142563,2015870963792142563,en,"New research: When open-source models are fine-tuned on seemingly benign chemical synthesis information generated by frontier models, they become much better at chemical weapons tasks.

We call this an elicitation attack. https://t.co/44mYnxFKzr",['2015870963792142563'],2026-01-26T19:34:25.000Z,261,181,2693,110,1279,332933,,AnthropicAI
104,2014490504415871456,2014490502805311959,en,"We've also updated our behavior audits to include more recent generations of frontier AI models. 

Read more on the Alignment Science Blog: https://t.co/QVDsoyzuik https://t.co/ggY5rDHnPi",['2014490504415871456'],2026-01-23T00:08:58.000Z,18,15,203,3,42,53403,1353836358901501952,AnthropicAI
105,2014490502805311959,2014490502805311959,en,"Since release, Petri, our open-source tool for automated alignment audits, has been adopted by research groups and trialed by other AI developers.

We're now releasing Petri 2.0, with improvements to counter eval-awareness and expanded seeds covering a wider range of behaviors. https://t.co/OM8n7OvHJq",['2014490502805311959'],2026-01-23T00:08:57.000Z,72,57,789,12,226,145528,,AnthropicAI
106,2014143404842885426,2014143403144200234,en,"We're also releasing the original exam for anyone to try.

Given enough time, humans still outperform current models—the fastest human solution we've received still remains well beyond what Claude has achieved even with extensive test-time compute.",['2014143404842885426'],2026-01-22T01:09:43.000Z,11,15,407,2,80,90014,1353836358901501952,AnthropicAI
107,2014143403144200234,2014143403144200234,en,"New on the Anthropic Engineering Blog: We give prospective performance engineering candidates a notoriously difficult take-home exam. It worked well—until Opus 4.5 beat it. 

Here's how we designed (and redesigned) it: https://t.co/3RZVyhpVij",['2014143403144200234'],2026-01-22T01:09:42.000Z,226,85,2278,73,1690,946752,,AnthropicAI
108,2014005815376568780,2014005798691877083,en,"The full constitution, which applies to all of our mainline models, is released under a Creative Commons CC0 1.0 license to allow others to freely build on and adapt it.

Read it here: https://t.co/9ky4n8EGnv",['2014005815376568780'],2026-01-21T16:02:59.000Z,24,35,504,12,125,67775,1353836358901501952,AnthropicAI
109,2014005813157720283,2014005798691877083,en,"The constitution is a living document. Many people at Anthropic shaped it, alongside external experts (and prior versions of Claude). We expect our approach will continue to adapt over time, and we’d welcome your thoughts.",['2014005813157720283'],2026-01-21T16:02:58.000Z,2,19,327,1,18,64505,1353836358901501952,AnthropicAI
110,2014005810683355560,2014005798691877083,en,"The new constitution discusses Claude in terms previously reserved for humans—incorporating concepts like virtue, psychological security, and ethical maturity. Among other reasons, we think this helps us explain our intentions to the model.

For example, here’s an excerpt from a",['2014005810683355560'],2026-01-21T16:02:58.000Z,8,14,403,10,36,39042,1353836358901501952,AnthropicAI
111,2014005807365390822,2014005798691877083,en,"Publishing the constitution is also important from a transparency perspective: it lets people understand which of Claude’s behaviors are intended versus unintended, to make informed choices, and to provide useful feedback.",['2014005807365390822'],2026-01-21T16:02:57.000Z,5,2,325,0,14,43785,1353836358901501952,AnthropicAI
112,2014005804651724833,2014005798691877083,en,"We think that in order to be good actors in the world, AI models like Claude need to understand why we want them to behave in certain ways—rather than being told what they should do.

Our intention is to teach Claude to better generalize across a wide range of novel situations.",['2014005804651724833'],2026-01-21T16:02:56.000Z,20,16,522,7,28,62419,1353836358901501952,AnthropicAI
113,2014005800792957072,2014005798691877083,en,"We’ve used constitutions in training since 2023. Our earlier approach specified principles Claude should follow; later, our character training emphasized traits it should have. 

Today’s publication reflects a new approach.",['2014005800792957072'],2026-01-21T16:02:55.000Z,10,4,452,2,20,113255,1353836358901501952,AnthropicAI
